timestamp,query,volume,related_top,related_rising
2025-10-02T00:01:07.465221,barcelona - psg,100 B+,"barcelona - psg güncel, barcelona - psg son dakika",
2025-10-02T00:01:07.966447,sumud filosu,100 B+,"sumud filosu güncel, sumud filosu son dakika",
2025-10-02T00:01:08.467435,barcelona,50 B+,"barcelona son dakika, barcelona güncel",
2025-10-02T00:01:08.968527,villarreal - juventus,20 B+,"villarreal - juventus son dakika, villarreal - juventus güncel",
2025-10-02T00:01:09.469623,monaco - manchester city,20 B+,"monaco - manchester city son dakika, monaco - manchester city güncel",
2025-10-02T00:01:09.970821,fenerbahçe - paris,50 B+,"fenerbahçe - paris son dakika, fenerbahçe - paris güncel",
2025-10-02T00:01:10.472008,ayşe barım,20 B+,"ayşe barım güncel, ayşe barım son dakika",
2025-10-02T00:01:10.973106,juventus,10 B+,"juventus son dakika, juventus güncel",
2025-10-02T00:01:11.474207,eşref rüya 16 bölüm full izle,10 B+,"eşref rüya 16 bölüm full izle güncel, eşref rüya 16 bölüm full izle son dakika",
2025-10-02T00:01:11.975165,برشلونة ضد بي اس جي,10 B+,"برشلونة ضد بي اس جي son dakika, برشلونة ضد بي اس جي güncel",
2025-10-02T00:01:12.476177,arsenal - olympiakos,10 B+,"arsenal - olympiakos son dakika, arsenal - olympiakos güncel",
2025-10-02T00:01:12.977146,borussia dortmund - athletic bilbao,5 B+,"borussia dortmund - athletic bilbao güncel, borussia dortmund - athletic bilbao son dakika",
2025-10-02T00:01:13.478207,napoli - sporting lizbon,5 B+,"napoli - sporting lizbon güncel, napoli - sporting lizbon son dakika",
2025-10-02T00:01:13.979248,global sumud flotilla,10 B+,"global sumud flotilla son dakika, global sumud flotilla güncel",
2025-10-02T00:01:14.480221,sampiyonlar ligi puan durumu,50 B+,"sampiyonlar ligi puan durumu güncel, sampiyonlar ligi puan durumu son dakika",
