timestamp,query,volume,related_top,related_rising
2025-09-27T00:01:06.979012,güllü,500 B+,"güllü son dakika, güllü güncel",
2025-09-27T00:01:07.479944,benfica - gil vicente,50 B+,"benfica - gil vicente güncel, benfica - gil vicente son dakika",
2025-09-27T00:01:07.980290,gs alanya,500 B+,"gs alanya güncel, gs alanya son dakika",
2025-09-27T00:01:08.481371,bayern münih - werder bremen,10 B+,"bayern münih - werder bremen güncel, bayern münih - werder bremen son dakika",
2025-09-27T00:01:08.982189,ittihad fc - al nassr,20 B+,"ittihad fc - al nassr son dakika, ittihad fc - al nassr güncel",
2025-09-27T00:01:09.483231,mahsun j,5 B+,"mahsun j son dakika, mahsun j güncel",
2025-09-27T00:01:09.984277,arka sokaklar ali,5 B+,"arka sokaklar ali son dakika, arka sokaklar ali güncel",
2025-09-27T00:01:10.485204,الاتحاد ضد النصر,5 B+,"الاتحاد ضد النصر güncel, الاتحاد ضد النصر son dakika",
2025-09-27T00:01:10.986295,maestro,5 B+,"maestro son dakika, maestro güncel",
2025-09-27T00:01:11.487382,girona - espanyol,2 B+,"girona - espanyol güncel, girona - espanyol son dakika",
2025-09-27T00:01:11.988484,marsilya,2 B+,"marsilya son dakika, marsilya güncel",
2025-09-27T00:01:12.489587,barış yarkadaş,5 B+,"barış yarkadaş son dakika, barış yarkadaş güncel",
2025-09-27T00:01:12.990692,fati vazquez,2 B+,"fati vazquez son dakika, fati vazquez güncel",
2025-09-27T00:01:13.491247,adalet bakanlığı promosyon,2 B+,"adalet bakanlığı promosyon güncel, adalet bakanlığı promosyon son dakika",
2025-09-27T00:01:13.992364,sağlık bakanlığı personel alımı 2025,2 B+,"sağlık bakanlığı personel alımı 2025 son dakika, sağlık bakanlığı personel alımı 2025 güncel",
2025-09-27T01:01:05.386360,güllü,500 B+,"güllü güncel, güllü son dakika",
2025-09-27T01:01:05.887416,benfica - gil vicente,50 B+,"benfica - gil vicente güncel, benfica - gil vicente son dakika",
2025-09-27T01:01:06.388475,bayern münih - werder bremen,10 B+,"bayern münih - werder bremen son dakika, bayern münih - werder bremen güncel",
2025-09-27T01:01:06.889599,ittihad fc - al nassr,20 B+,"ittihad fc - al nassr güncel, ittihad fc - al nassr son dakika",
2025-09-27T01:01:07.390717,arka sokaklar,10 B+,"arka sokaklar son dakika, arka sokaklar güncel",
2025-09-27T01:01:07.891063,girona - espanyol,2 B+,"girona - espanyol güncel, girona - espanyol son dakika",
2025-09-27T01:01:08.392186,maestro,5 B+,"maestro son dakika, maestro güncel",
2025-09-27T01:01:08.893345,barış yarkadaş,5 B+,"barış yarkadaş son dakika, barış yarkadaş güncel",
2025-09-27T01:01:09.394509,fati vazquez,2 B+,"fati vazquez son dakika, fati vazquez güncel",
2025-09-27T01:01:09.895667,الاتحاد ضد النصر,2 B+,"الاتحاد ضد النصر son dakika, الاتحاد ضد النصر güncel",
2025-09-27T01:01:10.396832,baykar bayraktar kızılelma,1 B+,"baykar bayraktar kızılelma son dakika, baykar bayraktar kızılelma güncel",
