timestamp,query,volume,related_top,related_rising
2026-08-31T07:01:12.994747,samsunspor - fenerbahçe puan durumları,1 Mn+,"samsunspor - fenerbahçe puan durumları güncel, samsunspor - fenerbahçe puan durumları son dakika",
2026-08-31T07:01:13.495502,real madrid - malaga,100 B+,"real madrid - malaga son dakika, real madrid - malaga güncel",
2026-08-31T07:01:13.996253,girne,100 B+,"girne son dakika, girne güncel",
2026-08-31T07:01:14.496558,haciz,20 B+,"haciz son dakika, haciz güncel",
2026-08-31T07:01:14.997400,hakan çalhanoğlu,50 B+,"hakan çalhanoğlu son dakika, hakan çalhanoğlu güncel",
2026-08-31T07:01:15.498084,motorin zam,20 B+,"motorin zam güncel, motorin zam son dakika",
2026-08-31T07:01:15.998678,yağış,20 B+,"yağış son dakika, yağış güncel",
2026-08-31T07:01:16.499585,real madrid - málaga cf puan durumları,50 B+,"real madrid - málaga cf puan durumları son dakika, real madrid - málaga cf puan durumları güncel",
2026-08-31T07:01:17.000475,cagliari - inter,10 B+,"cagliari - inter son dakika, cagliari - inter güncel",
2026-08-31T07:01:17.501760,başakşehir - kasımpaşa,20 B+,"başakşehir - kasımpaşa son dakika, başakşehir - kasımpaşa güncel",
2026-08-31T07:01:18.002579,oral çelik,5 B+,"oral çelik güncel, oral çelik son dakika",
2026-08-31T07:01:18.503631,ortaokul,5 B+,"ortaokul güncel, ortaokul son dakika",
2026-08-31T07:01:19.005697,sl benfica,10 B+,"sl benfica son dakika, sl benfica güncel",
2026-08-31T07:01:19.506714,mctominay,20 B+,"mctominay son dakika, mctominay güncel",
2026-08-31T07:01:20.007372,boteli,5 B+,"boteli son dakika, boteli güncel",
