timestamp,query,volume,related_top,related_rising
2026-09-11T09:01:13.231197,fenerbahçe - as roma puan durumları,200 B+,"fenerbahçe - as roma puan durumları güncel, fenerbahçe - as roma puan durumları son dakika",
2026-09-11T09:01:13.731997,memur emeklisine seyyanen zam,20 B+,"memur emeklisine seyyanen zam güncel, memur emeklisine seyyanen zam son dakika",
2026-09-11T09:01:14.232798,ismail kartal,200 B+,"ismail kartal güncel, ismail kartal son dakika",
2026-09-11T09:01:14.733609,safir,10 B+,"safir güncel, safir son dakika",
2026-09-11T09:01:15.233987,islam yakut,5 B+,"islam yakut güncel, islam yakut son dakika",
2026-09-11T09:01:15.734755,motorine zam,10 B+,"motorine zam son dakika, motorine zam güncel",
2026-09-11T09:01:16.235022,foça belediye başkanı,20 B+,"foça belediye başkanı güncel, foça belediye başkanı son dakika",
2026-09-11T09:01:16.735778,tahir kum,10 B+,"tahir kum güncel, tahir kum son dakika",
2026-09-11T09:01:17.236687,sedat şahin,10 B+,"sedat şahin son dakika, sedat şahin güncel",
2026-09-11T09:01:17.737191,togg t10f,5 B+,"togg t10f güncel, togg t10f son dakika",
2026-09-11T09:01:18.238698,banka,10 B+,"banka güncel, banka son dakika",
2026-09-11T09:01:18.739174,sevdiğim sensin,10 B+,"sevdiğim sensin son dakika, sevdiğim sensin güncel",
2026-09-11T09:01:19.240109,bursa,10 B+,"bursa son dakika, bursa güncel",
2026-09-11T09:01:19.741099,savaş,2 B+,"savaş güncel, savaş son dakika",
2026-09-11T09:01:20.242195,sosyal konut,10 B+,"sosyal konut son dakika, sosyal konut güncel",
2026-09-11T10:01:10.125796,fenerbahçe - as roma puan durumları,200 B+,"fenerbahçe - as roma puan durumları son dakika, fenerbahçe - as roma puan durumları güncel",
2026-09-11T10:01:10.626171,memur emeklisine seyyanen zam,20 B+,"memur emeklisine seyyanen zam son dakika, memur emeklisine seyyanen zam güncel",
2026-09-11T10:01:11.126987,ismail kartal,200 B+,"ismail kartal son dakika, ismail kartal güncel",
2026-09-11T10:01:11.627768,islam yakut,10 B+,"islam yakut son dakika, islam yakut güncel",
2026-09-11T10:01:12.128676,safir,10 B+,"safir son dakika, safir güncel",
2026-09-11T10:01:12.629138,tahir kum,10 B+,"tahir kum güncel, tahir kum son dakika",
2026-09-11T10:01:13.130286,motorine zam,10 B+,"motorine zam güncel, motorine zam son dakika",
2026-09-11T10:01:13.631086,sevdiğim sensin,10 B+,"sevdiğim sensin güncel, sevdiğim sensin son dakika",
2026-09-11T10:01:14.131878,sosyal konut,10 B+,"sosyal konut güncel, sosyal konut son dakika",
2026-09-11T10:01:14.632720,banka,10 B+,"banka güncel, banka son dakika",
2026-09-11T10:01:15.133661,savaş,5 B+,"savaş son dakika, savaş güncel",
2026-09-11T10:01:15.634090,foça belediye başkanı,10 B+,"foça belediye başkanı güncel, foça belediye başkanı son dakika",
2026-09-11T10:01:16.135200,sedat şahin,10 B+,"sedat şahin güncel, sedat şahin son dakika",
2026-09-11T10:01:16.636135,togg t10f,5 B+,"togg t10f son dakika, togg t10f güncel",
2026-09-11T10:01:17.137286,bayern münih - bodø/glimt,10 B+,"bayern münih - bodø/glimt son dakika, bayern münih - bodø/glimt güncel",
2026-09-11T13:01:11.137600,fenerbahçe - as roma puan durumları,500 B+,"fenerbahçe - as roma puan durumları güncel, fenerbahçe - as roma puan durumları son dakika",
2026-09-11T13:01:11.638356,memur emeklisine seyyanen zam,50 B+,"memur emeklisine seyyanen zam son dakika, memur emeklisine seyyanen zam güncel",
2026-09-11T13:01:12.138674,uganda genelkurmay başkanı,10 B+,"uganda genelkurmay başkanı son dakika, uganda genelkurmay başkanı güncel",
2026-09-11T13:01:12.639417,ismail kartal,200 B+,"ismail kartal son dakika, ismail kartal güncel",
2026-09-11T13:01:13.139715,sevdiğim sensin,20 B+,"sevdiğim sensin son dakika, sevdiğim sensin güncel",
2026-09-11T13:01:13.640494,pfdk,20 B+,"pfdk güncel, pfdk son dakika",
2026-09-11T13:01:14.141254,sosyal konut,20 B+,"sosyal konut güncel, sosyal konut son dakika",
2026-09-11T13:01:14.641733,gök gürültüsü,10 B+,"gök gürültüsü güncel, gök gürültüsü son dakika",
2026-09-11T13:01:15.142404,islam yakut,10 B+,"islam yakut son dakika, islam yakut güncel",
2026-09-11T13:01:15.642739,savaş,5 B+,"savaş güncel, savaş son dakika",
2026-09-11T13:01:16.143676,banka,20 B+,"banka son dakika, banka güncel",
2026-09-11T13:01:16.644602,merve ural,5 B+,"merve ural son dakika, merve ural güncel",
2026-09-11T13:01:17.145429,hayal garip,5 B+,"hayal garip güncel, hayal garip son dakika",
2026-09-11T13:01:17.646621,abd enflasyon verisi son dakika,5 B+,"abd enflasyon verisi son dakika son dakika, abd enflasyon verisi son dakika güncel",
2026-09-11T13:01:18.147582,uganda,2 B+,"uganda güncel, uganda son dakika",
2026-09-11T17:01:11.749833,fenerbahçe - as roma puan durumları,500 B+,"fenerbahçe - as roma puan durumları son dakika, fenerbahçe - as roma puan durumları güncel",
2026-09-11T17:01:12.250574,memur emeklisine seyyanen zam,50 B+,"memur emeklisine seyyanen zam son dakika, memur emeklisine seyyanen zam güncel",
2026-09-11T17:01:12.750985,ismail kartal,200 B+,"ismail kartal son dakika, ismail kartal güncel",
2026-09-11T17:01:13.252118,uganda genelkurmay başkanı,20 B+,"uganda genelkurmay başkanı son dakika, uganda genelkurmay başkanı güncel",
2026-09-11T17:01:13.752949,sevdiğim sensin,20 B+,"sevdiğim sensin son dakika, sevdiğim sensin güncel",
2026-09-11T17:01:14.253933,banknot,20 B+,"banknot güncel, banknot son dakika",
2026-09-11T17:01:14.754859,pfdk,20 B+,"pfdk güncel, pfdk son dakika",
2026-09-11T17:01:15.255731,uganda,5 B+,"uganda son dakika, uganda güncel",
2026-09-11T17:01:15.756543,sosyal konut,20 B+,"sosyal konut son dakika, sosyal konut güncel",
2026-09-11T17:01:16.256954,savaş,10 B+,"savaş güncel, savaş son dakika",
2026-09-11T17:01:16.757911,emeklilik sistemi,5 B+,"emeklilik sistemi son dakika, emeklilik sistemi güncel",
2026-09-11T17:01:17.258827,merve ural,5 B+,"merve ural son dakika, merve ural güncel",
2026-09-11T17:01:17.759789,abd enflasyon verisi son dakika,10 B+,"abd enflasyon verisi son dakika güncel, abd enflasyon verisi son dakika son dakika",
2026-09-11T17:01:18.260631,islam yakut,10 B+,"islam yakut güncel, islam yakut son dakika",
2026-09-11T17:01:18.761583,hayal garip,5 B+,"hayal garip son dakika, hayal garip güncel",
