timestamp,query,volume,related_top,related_rising
2026-08-27T00:01:20.749101,trt1 canlı,1 Mn+,"trt1 canlı son dakika, trt1 canlı güncel",
2026-08-27T00:01:21.250110,real madrid - real sociedad,50 B+,"real madrid - real sociedad güncel, real madrid - real sociedad son dakika",
2026-08-27T00:01:21.751050,nepal,20 B+,"nepal güncel, nepal son dakika",
2026-08-27T00:01:22.251925,motorine indirim,10 B+,"motorine indirim güncel, motorine indirim son dakika",
2026-08-27T00:01:22.752812,الريال ضد ريال سوسيداد,10 B+,"الريال ضد ريال سوسيداد güncel, الريال ضد ريال سوسيداد son dakika",
2026-08-27T00:01:23.253690,coventry city fc,10 B+,"coventry city fc güncel, coventry city fc son dakika",
2026-08-27T00:01:23.754149,olympique lyonnais,20 B+,"olympique lyonnais son dakika, olympique lyonnais güncel",
2026-08-27T00:01:24.255082,türkiye almanya voleybol,50 B+,"türkiye almanya voleybol güncel, türkiye almanya voleybol son dakika",
2026-08-27T00:01:24.756074,ol vs fenerbahçe,10 B+,"ol vs fenerbahçe son dakika, ol vs fenerbahçe güncel",
2026-08-27T00:01:25.257055,rüzgâr,10 B+,"rüzgâr son dakika, rüzgâr güncel",
2026-08-27T00:01:25.757947,leao,20 B+,"leao son dakika, leao güncel",
2026-08-27T00:01:26.258923,tim curry,5 B+,"tim curry son dakika, tim curry güncel",
2026-08-27T00:01:26.760003,güllü,5 B+,"güllü son dakika, güllü güncel",
2026-08-27T00:01:27.261187,meslek,5 B+,"meslek güncel, meslek son dakika",
2026-08-27T00:01:27.762229,fofana,5 B+,"fofana son dakika, fofana güncel",
2026-08-27T01:01:17.494336,real madrid - real sociedad,100 B+,"real madrid - real sociedad güncel, real madrid - real sociedad son dakika",
2026-08-27T01:01:17.995205,fenerbahçe maçı,1 Mn+,"fenerbahçe maçı son dakika, fenerbahçe maçı güncel",
2026-08-27T01:01:18.496129,nepal,20 B+,"nepal güncel, nepal son dakika",
2026-08-27T01:01:18.996923,şampiyonlar ligi torbalar,20 B+,"şampiyonlar ligi torbalar güncel, şampiyonlar ligi torbalar son dakika",
2026-08-27T01:01:19.497888,coventry city fc,10 B+,"coventry city fc güncel, coventry city fc son dakika",
2026-08-27T01:01:19.999010,leao,20 B+,"leao güncel, leao son dakika",
2026-08-27T01:01:20.500021,motorine indirim,50 B+,"motorine indirim son dakika, motorine indirim güncel",
2026-08-27T01:01:21.001012,الريال ضد ريال سوسيداد,10 B+,"الريال ضد ريال سوسيداد son dakika, الريال ضد ريال سوسيداد güncel",
2026-08-27T01:01:21.501923,türkiye almanya voleybol,50 B+,"türkiye almanya voleybol son dakika, türkiye almanya voleybol güncel",
2026-08-27T01:01:22.004113,fofana,10 B+,"fofana güncel, fofana son dakika",
2026-08-27T01:01:22.505063,tim curry,5 B+,"tim curry son dakika, tim curry güncel",
2026-08-27T01:01:23.006077,ol vs fenerbahçe,10 B+,"ol vs fenerbahçe güncel, ol vs fenerbahçe son dakika",
2026-08-27T01:01:23.507097,rüzgâr,10 B+,"rüzgâr güncel, rüzgâr son dakika",
2026-08-27T01:01:24.007816,güllü,5 B+,"güllü son dakika, güllü güncel",
2026-08-27T01:01:24.508857,mehmet şimşek,10 B+,"mehmet şimşek güncel, mehmet şimşek son dakika",
2026-08-27T08:01:10.164627,real madrid - real sociedad,100 B+,"real madrid - real sociedad son dakika, real madrid - real sociedad güncel",
2026-08-27T08:01:10.665520,guendouzi,1 Mn+,"guendouzi güncel, guendouzi son dakika",
2026-08-27T08:01:11.166235,nepal,20 B+,"nepal güncel, nepal son dakika",
2026-08-27T08:01:11.666689,şampiyonlar ligi torbalar,20 B+,"şampiyonlar ligi torbalar son dakika, şampiyonlar ligi torbalar güncel",
2026-08-27T08:01:12.167548,rüzgâr,20 B+,"rüzgâr güncel, rüzgâr son dakika",
2026-08-27T08:01:12.668336,الريال ضد ريال سوسيداد,10 B+,"الريال ضد ريال سوسيداد güncel, الريال ضد ريال سوسيداد son dakika",
2026-08-27T08:01:13.168703,coventry city fc,20 B+,"coventry city fc güncel, coventry city fc son dakika",
2026-08-27T08:01:13.669542,motorine indirim,10 B+,"motorine indirim son dakika, motorine indirim güncel",
2026-08-27T08:01:14.170383,tim curry,10 B+,"tim curry son dakika, tim curry güncel",
2026-08-27T08:01:14.671391,güllü,5 B+,"güllü güncel, güllü son dakika",
2026-08-27T08:01:15.171939,leao,20 B+,"leao güncel, leao son dakika",
2026-08-27T08:01:15.672849,hindistan başbakanı,5 B+,"hindistan başbakanı son dakika, hindistan başbakanı güncel",
2026-08-27T08:01:16.173709,okul,10 B+,"okul güncel, okul son dakika",
2026-08-27T08:01:16.674690,mehmet şimşek,10 B+,"mehmet şimşek son dakika, mehmet şimşek güncel",
2026-08-27T08:01:17.175630,türkiye tarım kredi kooperatifleri,2 B+,"türkiye tarım kredi kooperatifleri son dakika, türkiye tarım kredi kooperatifleri güncel",
2026-08-27T20:01:10.736798,şampiyonlar ligi kura çekimi,500 B+,"şampiyonlar ligi kura çekimi güncel, şampiyonlar ligi kura çekimi son dakika",
2026-08-27T20:01:11.237573,kauno žalgiris - beşiktaş,100 B+,"kauno žalgiris - beşiktaş son dakika, kauno žalgiris - beşiktaş güncel",
2026-08-27T20:01:11.738339,kojo peprah oppong,100 B+,"kojo peprah oppong son dakika, kojo peprah oppong güncel",
2026-08-27T20:01:12.238716,real madrid - real sociedad,200 B+,"real madrid - real sociedad güncel, real madrid - real sociedad son dakika",
2026-08-27T20:01:12.739368,guendouzi,1 Mn+,"guendouzi güncel, guendouzi son dakika",
2026-08-27T20:01:13.239753,benzin indirim,10 B+,"benzin indirim son dakika, benzin indirim güncel",
2026-08-27T20:01:13.740587,david villa,10 B+,"david villa son dakika, david villa güncel",
2026-08-27T20:01:14.241727,şampiyon,10 B+,"şampiyon son dakika, şampiyon güncel",
