timestamp,query,volume,related_top,related_rising
2025-09-30T00:01:06.853641,beşiktaş - kocaelispor,500 B+,"beşiktaş - kocaelispor güncel, beşiktaş - kocaelispor son dakika",
2025-09-30T00:01:07.354846,ösym,200 B+,"ösym güncel, ösym son dakika",
2025-09-30T00:01:07.856168,ösym giriş,50 B+,"ösym giriş güncel, ösym giriş son dakika",
2025-09-30T00:01:08.357228,vanspor - amed,100 B+,"vanspor - amed son dakika, vanspor - amed güncel",
2025-09-30T00:01:08.858356,işkur,50 B+,"işkur güncel, işkur son dakika",
2025-09-30T00:01:09.359436,sakaryaspor - sivasspor,20 B+,"sakaryaspor - sivasspor güncel, sakaryaspor - sivasspor son dakika",
2025-09-30T00:01:09.859989,adana demirspor - sarıyer,10 B+,"adana demirspor - sarıyer güncel, adana demirspor - sarıyer son dakika",
2025-09-30T00:01:10.361112,kudus,5 B+,"kudus son dakika, kudus güncel",
2025-09-30T00:01:10.862074,everton,5 B+,"everton son dakika, everton güncel",
2025-09-30T00:01:11.363230,uzak şehir 31 bölüm izle,10 B+,"uzak şehir 31 bölüm izle son dakika, uzak şehir 31 bölüm izle güncel",
2025-09-30T00:01:11.864351,porto,5 B+,"porto güncel, porto son dakika",
2025-09-30T00:01:12.365447,tayfur bingöl,5 B+,"tayfur bingöl güncel, tayfur bingöl son dakika",
2025-09-30T00:01:12.866482,ata aöf,10 B+,"ata aöf güncel, ata aöf son dakika",
2025-09-30T00:01:13.367592,genoa - lazio,2 B+,"genoa - lazio güncel, genoa - lazio son dakika",
2025-09-30T00:01:13.868745,lazio,2 B+,"lazio güncel, lazio son dakika",
2025-09-30T01:01:04.865695,beşiktaş - kocaelispor,500 B+,"beşiktaş - kocaelispor güncel, beşiktaş - kocaelispor son dakika",
2025-09-30T01:01:05.366716,vanspor - amed,100 B+,"vanspor - amed son dakika, vanspor - amed güncel",
2025-09-30T01:01:05.867795,uzak şehir 31 bölüm izle,10 B+,"uzak şehir 31 bölüm izle güncel, uzak şehir 31 bölüm izle son dakika",
2025-09-30T01:01:06.368967,sakaryaspor - sivasspor,20 B+,"sakaryaspor - sivasspor son dakika, sakaryaspor - sivasspor güncel",
2025-09-30T01:01:06.870176,adana demirspor - sarıyer,10 B+,"adana demirspor - sarıyer güncel, adana demirspor - sarıyer son dakika",
2025-09-30T01:01:07.371263,everton,5 B+,"everton son dakika, everton güncel",
2025-09-30T01:01:07.872420,kudus,5 B+,"kudus güncel, kudus son dakika",
2025-09-30T01:01:08.373531,kpss 2025/ 5 tercih kılavuzu,20 B+,"kpss 2025/ 5 tercih kılavuzu son dakika, kpss 2025/ 5 tercih kılavuzu güncel",
2025-09-30T01:01:08.874727,porto,5 B+,"porto son dakika, porto güncel",
2025-09-30T01:01:09.375959,tayfur bingöl,5 B+,"tayfur bingöl güncel, tayfur bingöl son dakika",
2025-09-30T01:01:09.876637,genoa - lazio,2 B+,"genoa - lazio son dakika, genoa - lazio güncel",
2025-09-30T01:01:10.377762,asgari ücret,2 B+,"asgari ücret son dakika, asgari ücret güncel",
2025-09-30T01:01:10.878819,kanald canli izle,10 B+,"kanald canli izle güncel, kanald canli izle son dakika",
2025-09-30T01:01:11.380043,adalet bakanlığı promosyon son dakika,2 B+,"adalet bakanlığı promosyon son dakika güncel, adalet bakanlığı promosyon son dakika son dakika",
2025-09-30T01:01:11.881200,hakan safi,2 B+,"hakan safi son dakika, hakan safi güncel",
2025-09-30T02:01:05.546187,beşiktaş - kocaelispor,500 B+,"beşiktaş - kocaelispor son dakika, beşiktaş - kocaelispor güncel",
2025-09-30T02:01:06.047329,uzak şehir 31 bölüm izle,20 B+,"uzak şehir 31 bölüm izle güncel, uzak şehir 31 bölüm izle son dakika",
2025-09-30T02:01:06.548391,sakaryaspor - sivasspor,20 B+,"sakaryaspor - sivasspor son dakika, sakaryaspor - sivasspor güncel",
2025-09-30T02:01:07.049568,adana demirspor - sarıyer,10 B+,"adana demirspor - sarıyer güncel, adana demirspor - sarıyer son dakika",
2025-09-30T02:01:07.550741,kudus,5 B+,"kudus son dakika, kudus güncel",
2025-09-30T02:01:08.051982,tayfur bingöl,5 B+,"tayfur bingöl son dakika, tayfur bingöl güncel",
2025-09-30T02:01:08.553136,asgari ücret,2 B+,"asgari ücret güncel, asgari ücret son dakika",
2025-09-30T02:01:09.054263,everton,5 B+,"everton güncel, everton son dakika",
2025-09-30T02:01:09.555421,arouca - porto,5 B+,"arouca - porto güncel, arouca - porto son dakika",
2025-09-30T02:01:10.056515,genoa - lazio,2 B+,"genoa - lazio güncel, genoa - lazio son dakika",
2025-09-30T02:01:10.557674,vanspor - amed,100 B+,"vanspor - amed son dakika, vanspor - amed güncel",
2025-09-30T02:01:11.058834,işkur gençlik programı,5 B+,"işkur gençlik programı güncel, işkur gençlik programı son dakika",
2025-09-30T02:01:11.560113,adalet bakanlığı promosyon son dakika,2 B+,"adalet bakanlığı promosyon son dakika güncel, adalet bakanlığı promosyon son dakika son dakika",
2025-09-30T02:01:12.061279,xiaomi 17 pro max fiyat,2 B+,"xiaomi 17 pro max fiyat güncel, xiaomi 17 pro max fiyat son dakika",
2025-09-30T02:01:12.562452,güllü'nün asistanı deniz,2 B+,"güllü'nün asistanı deniz son dakika, güllü'nün asistanı deniz güncel",
2025-09-30T03:01:05.332699,beşiktaş - kocaelispor,500 B+,"beşiktaş - kocaelispor güncel, beşiktaş - kocaelispor son dakika",
2025-09-30T03:01:05.833920,uzak şehir 31 bölüm izle,20 B+,"uzak şehir 31 bölüm izle son dakika, uzak şehir 31 bölüm izle güncel",
2025-09-30T03:01:06.335026,tayfur bingöl,5 B+,"tayfur bingöl güncel, tayfur bingöl son dakika",
2025-09-30T03:01:06.835974,asgari ücret,5 B+,"asgari ücret son dakika, asgari ücret güncel",
2025-09-30T03:01:07.337106,kudus,5 B+,"kudus son dakika, kudus güncel",
2025-09-30T03:01:07.838387,vanspor - amed,100 B+,"vanspor - amed güncel, vanspor - amed son dakika",
2025-09-30T03:01:08.339513,işkur gençlik programı,5 B+,"işkur gençlik programı güncel, işkur gençlik programı son dakika",
2025-09-30T03:01:08.840672,arouca - porto,5 B+,"arouca - porto son dakika, arouca - porto güncel",
2025-09-30T03:01:09.341907,güllü'nün asistanı deniz,2 B+,"güllü'nün asistanı deniz güncel, güllü'nün asistanı deniz son dakika",
2025-09-30T03:01:09.843117,genoa - lazio,2 B+,"genoa - lazio güncel, genoa - lazio son dakika",
2025-09-30T03:01:10.344255,hakan safi,2 B+,"hakan safi güncel, hakan safi son dakika",
2025-09-30T03:01:10.845195,sakaryaspor - sivasspor,20 B+,"sakaryaspor - sivasspor güncel, sakaryaspor - sivasspor son dakika",
2025-09-30T03:01:11.346296,xiaomi 17 pro max fiyat,2 B+,"xiaomi 17 pro max fiyat son dakika, xiaomi 17 pro max fiyat güncel",
2025-09-30T03:01:11.847421,adana demirspor - sarıyer,10 B+,"adana demirspor - sarıyer son dakika, adana demirspor - sarıyer güncel",
2025-09-30T03:01:12.348584,everton,5 B+,"everton son dakika, everton güncel",
2025-09-30T04:01:04.372304,beşiktaş - kocaelispor,500 B+,"beşiktaş - kocaelispor son dakika, beşiktaş - kocaelispor güncel",
2025-09-30T04:01:04.873281,uzak şehir 31 bölüm izle,20 B+,"uzak şehir 31 bölüm izle son dakika, uzak şehir 31 bölüm izle güncel",
2025-09-30T04:01:05.373980,sakaryaspor - sivasspor,20 B+,"sakaryaspor - sivasspor son dakika, sakaryaspor - sivasspor güncel",
2025-09-30T04:01:05.874903,asgari ücret,5 B+,"asgari ücret son dakika, asgari ücret güncel",
2025-09-30T04:01:06.376051,tayfur bingöl,5 B+,"tayfur bingöl güncel, tayfur bingöl son dakika",
2025-09-30T04:01:06.877010,vanspor - amed,100 B+,"vanspor - amed son dakika, vanspor - amed güncel",
2025-09-30T04:01:07.377985,hakan safi,2 B+,"hakan safi güncel, hakan safi son dakika",
2025-09-30T04:01:07.878238,güllü'nün asistanı deniz,2 B+,"güllü'nün asistanı deniz son dakika, güllü'nün asistanı deniz güncel",
2025-09-30T04:01:08.379379,xiaomi 17 pro max fiyat,2 B+,"xiaomi 17 pro max fiyat güncel, xiaomi 17 pro max fiyat son dakika",
2025-09-30T04:01:08.880243,adana demirspor - sarıyer,10 B+,"adana demirspor - sarıyer güncel, adana demirspor - sarıyer son dakika",
2025-09-30T04:01:09.381392,kudus,5 B+,"kudus güncel, kudus son dakika",
2025-09-30T04:01:09.882502,sowix,500+,"sowix güncel, sowix son dakika",
2025-09-30T04:01:10.383667,everton,5 B+,"everton güncel, everton son dakika",
2025-09-30T04:01:10.884575,hava durumu,200 B+,"hava durumu son dakika, hava durumu güncel",
2025-09-30T04:01:11.385697,kpss sağlık bakanliği personel alımı,20 B+,"kpss sağlık bakanliği personel alımı son dakika, kpss sağlık bakanliği personel alımı güncel",
2025-09-30T05:01:03.942073,beşiktaş - kocaelispor,500 B+,"beşiktaş - kocaelispor güncel, beşiktaş - kocaelispor son dakika",
2025-09-30T05:01:04.443145,uzak şehir 31 bölüm izle,20 B+,"uzak şehir 31 bölüm izle son dakika, uzak şehir 31 bölüm izle güncel",
2025-09-30T05:01:04.944248,sakaryaspor - sivasspor,20 B+,"sakaryaspor - sivasspor güncel, sakaryaspor - sivasspor son dakika",
2025-09-30T05:01:05.444730,adana demirspor - sarıyer,10 B+,"adana demirspor - sarıyer güncel, adana demirspor - sarıyer son dakika",
2025-09-30T05:01:05.945917,tayfur bingöl,5 B+,"tayfur bingöl son dakika, tayfur bingöl güncel",
2025-09-30T05:01:06.447024,asgari ücret,5 B+,"asgari ücret son dakika, asgari ücret güncel",
2025-09-30T05:01:06.948141,vanspor - amed,100 B+,"vanspor - amed son dakika, vanspor - amed güncel",
2025-09-30T05:01:07.449158,hakan safi,2 B+,"hakan safi güncel, hakan safi son dakika",
2025-09-30T05:01:07.950245,güllü'nün asistanı deniz,2 B+,"güllü'nün asistanı deniz son dakika, güllü'nün asistanı deniz güncel",
2025-09-30T05:01:08.451289,xiaomi 17 pro max fiyat,2 B+,"xiaomi 17 pro max fiyat son dakika, xiaomi 17 pro max fiyat güncel",
2025-09-30T05:01:08.952437,kudus,5 B+,"kudus son dakika, kudus güncel",
2025-09-30T05:01:09.453505,sowix,500+,"sowix güncel, sowix son dakika",
