timestamp,query,volume,related_top,related_rising
2025-09-17T00:01:06.281381,2025 uefa şampiyonlar ligi,1 Mn+,"2025 uefa şampiyonlar ligi güncel, 2025 uefa şampiyonlar ligi son dakika",
2025-09-17T00:01:06.782390,real madrid - marsilya,200 B+,"real madrid - marsilya son dakika, real madrid - marsilya güncel",
2025-09-17T00:01:07.283535,uefa champions league 2025,50 B+,"uefa champions league 2025 son dakika, uefa champions league 2025 güncel",
2025-09-17T00:01:07.784598,real madrid,50 B+,"real madrid güncel, real madrid son dakika",
2025-09-17T00:01:08.285661,juventus - borussia dortmund,50 B+,"juventus - borussia dortmund son dakika, juventus - borussia dortmund güncel",
2025-09-17T00:01:08.786725,kıskanmak dizisi oyuncuları,50 B+,"kıskanmak dizisi oyuncuları güncel, kıskanmak dizisi oyuncuları son dakika",
2025-09-17T00:01:09.287708,robert redford,20 B+,"robert redford son dakika, robert redford güncel",
2025-09-17T00:01:09.788708,athletic bilbao - arsenal,50 B+,"athletic bilbao - arsenal son dakika, athletic bilbao - arsenal güncel",
2025-09-17T00:01:10.289919,tottenham - villarreal,20 B+,"tottenham - villarreal güncel, tottenham - villarreal son dakika",
2025-09-17T00:01:10.791127,juventus,20 B+,"juventus son dakika, juventus güncel",
2025-09-17T00:01:11.292305,الريال ضد أولمبيك مارسيليا,10 B+,"الريال ضد أولمبيك مارسيليا son dakika, الريال ضد أولمبيك مارسيليا güncel",
2025-09-17T00:01:11.793423,emre bozkurt,5 B+,"emre bozkurt son dakika, emre bozkurt güncel",
2025-09-17T00:01:12.294518,taylan kulaçoğlu,10 B+,"taylan kulaçoğlu son dakika, taylan kulaçoğlu güncel",
2025-09-17T00:01:12.795585,dortmund,5 B+,"dortmund güncel, dortmund son dakika",
2025-09-17T00:01:13.296708,şampiyonlar ligi maçları hangi kanalda,10 B+,"şampiyonlar ligi maçları hangi kanalda güncel, şampiyonlar ligi maçları hangi kanalda son dakika",
2025-09-17T01:01:04.247346,real madrid - marsilya,200 B+,"real madrid - marsilya güncel, real madrid - marsilya son dakika",
2025-09-17T01:01:04.748121,şampiyonlar ligi,200 B+,"şampiyonlar ligi son dakika, şampiyonlar ligi güncel",
2025-09-17T01:01:05.249161,real madrid,100 B+,"real madrid son dakika, real madrid güncel",
2025-09-17T01:01:05.750271,kıskanmak dizisi oyuncuları,50 B+,"kıskanmak dizisi oyuncuları son dakika, kıskanmak dizisi oyuncuları güncel",
2025-09-17T01:01:06.251428,robert redford,50 B+,"robert redford güncel, robert redford son dakika",
2025-09-17T01:01:06.752594,juventus,20 B+,"juventus son dakika, juventus güncel",
2025-09-17T01:01:07.253664,athletic bilbao - arsenal,50 B+,"athletic bilbao - arsenal son dakika, athletic bilbao - arsenal güncel",
2025-09-17T01:01:07.754226,tottenham - villarreal,50 B+,"tottenham - villarreal son dakika, tottenham - villarreal güncel",
2025-09-17T01:01:08.255391,emre bozkurt,10 B+,"emre bozkurt güncel, emre bozkurt son dakika",
2025-09-17T01:01:08.756566,الريال ضد أولمبيك مارسيليا,10 B+,"الريال ضد أولمبيك مارسيليا güncel, الريال ضد أولمبيك مارسيليا son dakika",
2025-09-17T01:01:09.257730,dortmund,5 B+,"dortmund güncel, dortmund son dakika",
2025-09-17T01:01:09.759022,taylan kulaçoğlu,10 B+,"taylan kulaçoğlu güncel, taylan kulaçoğlu son dakika",
2025-09-17T01:01:10.260148,ışık ökte gözaltına alındı,20 B+,"ışık ökte gözaltına alındı son dakika, ışık ökte gözaltına alındı güncel",
2025-09-17T01:01:10.761249,real madrid vs marseille,10 B+,"real madrid vs marseille son dakika, real madrid vs marseille güncel",
2025-09-17T01:01:11.262417,psv - union saint-gilloise,10 B+,"psv - union saint-gilloise güncel, psv - union saint-gilloise son dakika",
