timestamp,query,volume,related_top,related_rising
2026-08-26T09:01:14.517824,ernest poku,100 B+,"ernest poku güncel, ernest poku son dakika",
2026-08-26T09:01:15.018593,dolly parton,20 B+,"dolly parton son dakika, dolly parton güncel",
2026-08-26T09:01:15.519455,stoke - hull city,20 B+,"stoke - hull city son dakika, stoke - hull city güncel",
2026-08-26T09:01:16.019841,1 tl,10 B+,"1 tl son dakika, 1 tl güncel",
2026-08-26T09:01:16.520729,promosyon,50 B+,"promosyon son dakika, promosyon güncel",
2026-08-26T09:01:17.021502,adıyaman,20 B+,"adıyaman son dakika, adıyaman güncel",
2026-08-26T09:01:17.521854,mersin,10 B+,"mersin güncel, mersin son dakika",
2026-08-26T09:01:18.022826,miretti,20 B+,"miretti son dakika, miretti güncel",
2026-08-26T09:01:18.523885,marka,5 B+,"marka son dakika, marka güncel",
2026-08-26T09:01:19.024756,cumhuriyet altını,20 B+,"cumhuriyet altını güncel, cumhuriyet altını son dakika",
2026-08-26T09:01:19.525724,servet koçak kimdir,10 B+,"servet koçak kimdir güncel, servet koçak kimdir son dakika",
2026-08-26T09:01:20.026629,ahsen melek kocatürk,10 B+,"ahsen melek kocatürk güncel, ahsen melek kocatürk son dakika",
2026-08-26T09:01:20.527624,domates,5 B+,"domates son dakika, domates güncel",
2026-08-26T09:01:21.028507,gübre,5 B+,"gübre güncel, gübre son dakika",
2026-08-26T09:01:21.529086,okan buruk,10 B+,"okan buruk güncel, okan buruk son dakika",
