timestamp,query,volume,related_top,related_rising
2025-10-03T00:01:07.578641,samsunspor,100 B+,"samsunspor güncel, samsunspor son dakika",
2025-10-03T00:01:08.080030,avrupa ligi,1 Mn+,"avrupa ligi güncel, avrupa ligi son dakika",
2025-10-03T00:01:08.581070,son dakika depremin,1 Mn+,"son dakika depremin son dakika, son dakika depremin güncel",
2025-10-03T00:01:09.082235,eşref rüya son bölüm izle,100 B+,"eşref rüya son bölüm izle güncel, eşref rüya son bölüm izle son dakika",
2025-10-03T00:01:09.583414,berke özer,20 B+,"berke özer son dakika, berke özer güncel",
2025-10-03T00:01:10.084576,lille,20 B+,"lille son dakika, lille güncel",
2025-10-03T00:01:10.585726,aziz ihsan aktaş,20 B+,"aziz ihsan aktaş son dakika, aziz ihsan aktaş güncel",
2025-10-03T00:01:11.086958,aberdeen - şahtar donetsk,5 B+,"aberdeen - şahtar donetsk son dakika, aberdeen - şahtar donetsk güncel",
2025-10-03T00:01:11.588126,ahmet minguzzi,20 B+,"ahmet minguzzi son dakika, ahmet minguzzi güncel",
2025-10-03T00:01:12.089305,uefa avrupa ligi puan durumu,10 B+,"uefa avrupa ligi puan durumu son dakika, uefa avrupa ligi puan durumu güncel",
2025-10-03T00:01:12.590254,feyenoord - aston villa,5 B+,"feyenoord - aston villa son dakika, feyenoord - aston villa güncel",
2025-10-03T00:01:13.091206,akaryakıta zam,10 B+,"akaryakıta zam güncel, akaryakıta zam son dakika",
2025-10-03T00:01:13.592369,samsun,5 B+,"samsun son dakika, samsun güncel",
2025-10-03T00:01:14.093549,ipek filiz yazıcı,10 B+,"ipek filiz yazıcı son dakika, ipek filiz yazıcı güncel",
2025-10-03T00:01:14.594591,roma,10 B+,"roma güncel, roma son dakika",
2025-10-03T01:01:05.576865,samsunspor,200 B+,"samsunspor son dakika, samsunspor güncel",
2025-10-03T01:01:06.078098,avrupa ligi,1 Mn+,"avrupa ligi güncel, avrupa ligi son dakika",
2025-10-03T01:01:06.579163,son dakika depremin,1 Mn+,"son dakika depremin güncel, son dakika depremin son dakika",
2025-10-03T01:01:07.080205,eşref rüya son bölüm izle,100 B+,"eşref rüya son bölüm izle son dakika, eşref rüya son bölüm izle güncel",
2025-10-03T01:01:07.581269,berke özer,20 B+,"berke özer son dakika, berke özer güncel",
2025-10-03T01:01:08.082425,ahmet minguzzi,20 B+,"ahmet minguzzi güncel, ahmet minguzzi son dakika",
2025-10-03T01:01:08.583589,lille,20 B+,"lille güncel, lille son dakika",
2025-10-03T01:01:09.084762,aberdeen - şahtar donetsk,10 B+,"aberdeen - şahtar donetsk son dakika, aberdeen - şahtar donetsk güncel",
2025-10-03T01:01:09.586045,aziz ihsan aktaş,20 B+,"aziz ihsan aktaş son dakika, aziz ihsan aktaş güncel",
2025-10-03T01:01:10.087215,ülke puanı,10 B+,"ülke puanı güncel, ülke puanı son dakika",
2025-10-03T01:01:10.588380,feyenoord - aston villa,5 B+,"feyenoord - aston villa son dakika, feyenoord - aston villa güncel",
2025-10-03T01:01:11.089546,ipek filiz yazıcı,10 B+,"ipek filiz yazıcı son dakika, ipek filiz yazıcı güncel",
2025-10-03T01:01:11.590221,veliaht 4 bölüm,10 B+,"veliaht 4 bölüm son dakika, veliaht 4 bölüm güncel",
2025-10-03T01:01:12.091305,ilber ortaylı,10 B+,"ilber ortaylı güncel, ilber ortaylı son dakika",
2025-10-03T01:01:12.592465,samsun,5 B+,"samsun güncel, samsun son dakika",
