timestamp,query,volume,related_top,related_rising
2025-09-25T00:01:07.387670,trt1 canlı,500 B+,"trt1 canlı güncel, trt1 canlı son dakika",
2025-09-25T00:01:07.888772,kayserispor - beşiktaş,500 B+,"kayserispor - beşiktaş son dakika, kayserispor - beşiktaş güncel",
2025-09-25T00:01:08.389901,fenerbahçe - beşiktaş,100 B+,"fenerbahçe - beşiktaş güncel, fenerbahçe - beşiktaş son dakika",
2025-09-25T00:01:08.890070,eşref rüya 15 bölüm full izle,200 B+,"eşref rüya 15 bölüm full izle son dakika, eşref rüya 15 bölüm full izle güncel",
2025-09-25T00:01:09.391196,huddersfield town - manchester city,10 B+,"huddersfield town - manchester city güncel, huddersfield town - manchester city son dakika",
2025-09-25T00:01:09.892376,ek tercih kılavuzu 2025,50 B+,"ek tercih kılavuzu 2025 güncel, ek tercih kılavuzu 2025 son dakika",
2025-09-25T00:01:10.393539,bodrumspor - vanspor,20 B+,"bodrumspor - vanspor güncel, bodrumspor - vanspor son dakika",
2025-09-25T00:01:10.894652,erzurumspor - keçiörengücü,20 B+,"erzurumspor - keçiörengücü güncel, erzurumspor - keçiörengücü son dakika",
2025-09-25T00:01:11.395345,erokspor - istanbulspor,10 B+,"erokspor - istanbulspor son dakika, erokspor - istanbulspor güncel",
2025-09-25T00:01:11.896509,port vale - arsenal,5 B+,"port vale - arsenal güncel, port vale - arsenal son dakika",
2025-09-25T00:01:12.397662,braga - feyenoord,5 B+,"braga - feyenoord güncel, braga - feyenoord son dakika",
2025-09-25T00:01:12.898822,atletico madrid - rayo vallecano,5 B+,"atletico madrid - rayo vallecano son dakika, atletico madrid - rayo vallecano güncel",
2025-09-25T00:01:13.400097,kanald canli izle,20 B+,"kanald canli izle son dakika, kanald canli izle güncel",
2025-09-25T00:01:13.901248,xiaomi 15t pro,5 B+,"xiaomi 15t pro güncel, xiaomi 15t pro son dakika",
2025-09-25T00:01:14.402390,tottenham - doncaster,5 B+,"tottenham - doncaster güncel, tottenham - doncaster son dakika",
